"Registered notification about captured amount of %s.","Notifikasi terdaftar mengenai jumlah pengambilan dari %s."
"Registered notification about denied payment.","Notifikasi terdaftar mengenai penolakan pembayaran."
"Registered notification about refunded amount of %s.","Notifikasi terdaftar mengenai jumlah pengembalian dari %s."
"Registered update about approved payment.","Perbaruan terdaftar mengenai persetujuan pembayaran."
"Registered update about denied payment.","Perbaruan terdaftar mengenai penolakan pembayaran."
"Regular Payment","Pembayaran reguler"
"Related Orders","Pesanan Terkait"
"Remove","Menghapus"
"Remove Coupon Code","Menghapus Kode Kupon"
"Remove tracking number","Menghapus nomor pelacakan"
"Reorder","Pesan ulang"
"Retrieve invoice info","mengambil info faktur"
"Retrieve invoice information","Mengambil informasi faktur"
"Retrieve list of invoices by filters","Mengambil daftar dari faktur oleh filter"
"Retrieve list of orders by filters","Mengambil daftar dari pesanan oleh filter"
"Retrieve list of shipments by filters","Mengambil daftar dari pesanan oleh filter"
"Retrieve order information","Mengambil informasi pesanan"
"Retrieve orders info","Mengambil info pesanan"
"Retrieve shipment info","Mengambil info pengiriman"
"Retrieve shipment information","Mengambil informasi pengiriman"
"Return to Stock","Pengembalian stok"
"Returned","Dikembalikan"
"Returns","Pengembalian"
"Revenue","Revenue"
"Row Subtotal","subtotal baris"
"Row Total","Total Baris"
"SHIP TO:","KIRIM KE:"
"SKU","SKU"
"SOLD TO:","TERJUAL KE:"
"Sales","Pemesanan"
"Sales Discount","Diskon penjualan"
"Sales Emails","Email Penjualan"
"Sales Emails Section","Bagian email penjualan"
"Sales Invoice Print View","Faktur Penjualan Print View"
"Sales Items","Item Penjualan"
"Sales Order Print View","Order Penjualan Print View"
"Sales Section","Bagian penjualan"
"Sales Shipment Print View","Tampilan cetak pengiriman penjualan"
"Sales Shipping","pengiriman penjualan"
"Sales Tax","Pajak penjualan"
"Sales Total","Total penjualan"
"Same As Billing Address","Sama dengan alamat tagihan"
"Save Order Address","menyimpan alamat pesanan"
"Save Status","Menyimpan Status"
"Save Status Assignment","Menyimpan tugas status"
"Save in address book","Menyimpan dalam buku alamat"
"Schedule","Jadwal"
"Select","Pilih"
"Select All","Select All"
"Select from existing customer addresses:","Pilih dari alamat pelanggan yang ada:"
"Send Credit Memo Comment Email Copy To","Kirim salinan enail komentar memo kredit ke"
"Send Credit Memo Comments Email Copy Method","Kirim Komentar Memo Kredit Metode Salinan Email"
"Send Credit Memo Email Copy Method","Kirim Memo Kredit Metode Salinan Email"
"Send Credit Memo Email Copy To","Kirim Salinan Kredit Memo Email Untuk"
"Send Email","Kirim Email"
"Send Invoice Comment Email Copy To","Kirim Salinan Email komentar Faktur Ke"
"Send Invoice Comments Email Copy Method","Kirim Komentar Metode Salinan Faktur Email"
"Send Invoice Email Copy Method","Kirim Email Metode Salinan Faktur"
"Send Invoice Email Copy To","Kirim salinan Email faktur ke"
"Send Order Comment Email Copy To","Kirim salinan Email komentar pesanan ke"
"Send Order Comments Email Copy Method","Kirim Komentar Pesanan Metode Salinan Email"
"Send Order Email","Kirim Email pesanan"
"Send Order Email Copy Method","Kirim metode salinan Email pesanan"
"Send Order Email Copy To","Kirim Salinan Email Pesanan"
"Send Sales Emails","Kirim email penjualan"
"Send Shipment Comment Email Copy To","Kirim Salinan Email Komentar Pengiriman Ke"
"Send Shipment Comments Email Copy Method","Kirim Komentar Metode Pengiriman Email Salinan"
"Send Shipment Email Copy Method","Kirim Metode Salinan Pengiriman Email"
"Send Shipment Email Copy To","Kirim Salinan Email Pengiriman"
"Send Tracking Information","Kirim Informasi Pelacak"
"Set order for existing transactions not allowed","Atur agar transaksi yang sudah ada tidak diperbolehkan"
"Ship","Kirim"
"Ship To","Kirim ke"
"Ship to Name","Kirim ke Nama"
"Shipment","Pengiriman"
"Shipment #","Pengiriman #"
"Shipment #%1$s | %3$s (%2$s)","Shipment #%1$s | %3$s (%2$s)"
"Shipment #%s","Pengiriman #%s"
"Shipment Comment Email Sender","Pengirim Email Komentar Pengiriman"
"Shipment Comment Email Template","Kerangka Email Komentar Pengiriman"
"Shipment Comment Email Template for Guest","Kerangka Email komentar pengiriman untuk tamu"
"Shipment Comments","Komentar Pengiriman"
"Shipment Email Sender","Pengirim Email Pengiriman"
"Shipment Email Template","Kerangka Email Pengiriman"
"Shipment Email Template for Guest","kerangka Email Pengiriman untuk tamu"
"Shipment Update","Perbaruan pengiriman"
"Shipment Update for Guest","Perbaruan pengiriman untuk tamu"
"Shipments","Pengiriman"
"Shipped","Terkirim"
"Shipped By","Dikirim Oleh"
"Shipping","Ekspedisi"
"Shipping & Handling","Jasa Pengiriman"
"Shipping &amp; Handling","Jasa Pengiriman"
"Shipping &amp; Handling Information","Informasi Jasa Pengiriman"
"Shipping Address","Alamat Pengiriman"
"Shipping Amount","Ongkos Pengiriman"
"Shipping Information","Informasi Pengiriman"
"Shipping Method","Metode Pengiriman"
"Shipping Method:","Metode Pengiriman:"
"Shipping Refund","Pengembalian Pengiriman"
"Shipping and Tracking Information","Informasi Pengiriman dan Tracking"
"Shopping Cart","Cart belanja"
"Show Packages","Tunjukan Paket"
"Signature Confirmation","Konfirmasi Tanda tangan"
"Signed Up From","Ditandatangani Dari"
"Size","Ukuran"
"Sku","Sku"
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","Beberapa Produk di bawah ini tidak mempunyai semua opsi yang dibutuhkan. Mohon sunting produk-produk tersebut dan konfigurasikan semua opsi yang dibutuhkan."
"Sorry, no quotes are available for this order at this time.","Maaf, tidak ada harga yang tersedia untuk pesanan ini saat ini ""."
"Source object is not specified.","Obyek sumber tidak ditentukan ""."
"Specified profile does not exist.","Profil yang Ditentukan tidak ada ""."
"State Code [State Title]","Kode negara [Nama negara]"
"State/Province","Negara/Provinsi"
"Status","Status"
"Status Code","Kode Status"
"Status Label","Status Label"
"Status:","Status:"
"Store Credit","Kredit toko"
"Store View Specific Labels","Lihat Toko Label Tertentu "
"Street Address","Alamat Jalan"
"Submit Comment","Mengajukan Komentar "
"Submit Credit Memo","Mengajukan Memo Kredit"
"Submit Invoice","Mengajukan Faktur"
"Submit Invoice and Shipment","Mengajukan Faktur dan pengiriman"
"Submit Order","Mengajukan Pesanan"
"Submit Shipment","Mengajukan Pengiriman"
"Subscribe to Newsletter","Berlangganan Buletin"
"Subscribe to Order Status","Berlangganan Status pesanan"
"Subtotal","Subtotal"
"Subtotal after discount.","Subtotal setelah diskon."
"Subtotal:","Subtotal:"
"Suspected Fraud","Diduga Penipuan "
"Suspend","menangguhkan"
"Suspended","Ditangguhkan"
"Tax","Pajak"
"Tax Amount","Jumlah pajak"
"Tax Percent","persen pajak"
"Telephone","Telepon"
"The Order State ""%s"" must not be set manually.","Pesanan dari negara""%s"" tidak harus diatur secara manual."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Model Total alamat harus diperpanjang dari Ahli_Penjualan_Model_Alamat penawaran_Total ""."
"The billing agreement ""%s"" has been canceled.","Perjanjian penagihan ""% s "" telah dibatalkan ""."
"The billing agreement ""%s"" has been created.","Perjanjian penagihan ""% s "" telah dibuat ""."
"The coupon code has been accepted.","Kode kupon telah diterima ""."
"The message has been sent.","Pesan telah dikirim."
"The message was sent.","Pesan terkirim."
"The order address has been updated.","Alamat pesanan telah diperbarui."
"The order email has been sent.","Email pesana telah dikirim."
"The order has been cancelled.","Pesanan telah di batalkan."
"The order has been created.","Pesanan telah dibuat."
"The order has been put on hold.","Pesanan telah ditahan."
"The order has been released from holding status.","Pesanan telah dilepas dari Status menahan""."
"The order has not been cancelled.","Pesanan belum dibatalkan ""."
"The order status has been assigned.","Status pesanan telah ditetapkan ""."
"The order status has been saved.","Status pesanan telah disimpan ""."
"The order status has been unassigned.","Status pesanan telah dibebas tugaskan""."
"The order was not put on hold.","Pesanan tidak ditahan."
"The order was not unheld.","Pesanan Belum dilepaskan"
"The order was placed using %s","Pesanan ditempatkan menggunakan %s "
"The order(s) cannot be canceled","Pesanan tidak bisa dibatalkan"
"The payment has been accepted.","Pembayaran sudah diterima."
"The payment has been denied.","Pembayaran telah ditolak."
"The payment has been voided.","Pembayaran telah dibatalkan."
"The profile has been updated.","Profil telah diperbarui."
"The profile has no changes.","Profil tidak ada perubahan."
"The profile state has been updated.","Profil negara telah diperbarui."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","Kuantitas Anda ingin menambahkan melebihi jumlah total untuk dikirim beberapa Produk terpilih"
"The requested Payment Method is not available.","Metode pembayaran yang diminta tidak tersedia."
"The shipping label has been created.","Label pengiriman telah dibuat."
"The transaction ""%s"" (%s) is already closed.","Transaksi""%s"" (%s) telah ditutup."
"The transaction ""%s"" cannot be captured yet.","Transaksi ""%s"" masih tidak bisa diperoleh."
"The value that you entered is not valid.","Nilai yang Anda masukkan tidak valid."
"There are no billing agreements yet.","Masih belum ada persetujuan tagihan."
"There are no printable documents related to selected orders.","Tidak ada dokumen terkait yang bisa di cetak pada pesanan yang dipilih."
"There are no shipping labels related to selected %s.","tidak Ada label pengiriman terkait dengan yang dipilih %s."
"There is no need to approve this payment.","Tidak perlu untuk menyetujui pembayaran ini ""."
"There is no need to deny this payment.","Tidak perlu untuk menolak pembayaran ini ""."
"There is no update for the payment.","Tidak ada pembaruan untuk pembayaran ""."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Pesan ini akan ditampilkan di Cart belanja ketika subtotal setelah diskon kurang dari jumlah minimal ""."
"This operation requires an existing transaction object.","Operasi ini membutuhkan obyek transaksi yang ada ""."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Pesanan ini mengandung barang barang (%s)dan oleh karena itu tidak bisa disunting melalui admin antarmuka pada saat ini , jika anda berharap melanjutkan suntingan (%s) Barang - barang akan terhapus, pesanan akan dibatalkan dan pesanan baru akan ditempatkan."
"This order no longer exists.","Pesanan ini tidak ada."
"This product does not have any configurable options","Produk ini tidak memiliki pilihan konfigurasi "
"This profile state cannot be changed to ""%s"".","Profil negara ini tidak bisa dirubah ke ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Hal ini akan membuat pengembalian offline. Untuk membuat pengembalian dana secara online, buka faktur dan membuat memo kredit untuk itu. Apakah Anda ingin melanjutkan? "
"Tier Pricing","Tingkat Harga"
"Title","Judul"
"To","Ke"
"To Name","Nama Ke"
"To:","Ke:"
"Total","Total"
"Total %d product(s)","Total %d produk(s)"
"Total (ex)","Total (ex)"
"Total (inc)","Total (inc)"
"Total Due","Total Terhutang"
"Total Invoiced","Total Invoice"
"Total Invoiced Paid","Total Pembayaran Invoice"
"Total Invoiced VS Paid Report","Total Invoice VS Laporan Pembayaran"
"Total Invoiced not Paid","Total Invoice tidak dibayar"
"Total Ordered Report","Total Laporan Order"
"Total Paid","Total Dibayar"
"Total Qty","Total Kuantitas"
"Total Refund","Total Pengembalian"
"Total Refunded","Total Dikembalikan"
"Total Refunded Report","Total Laporan Penegmbalian"
"Total Sales Shipping","Total Penjualan Pengiriman"
"Total Shipped Report","Total Lpaoran Pengiriman"
"Total Shipping","Total Pengiriman"
"Total Shipping Charges","Total Tarif pengiriman"
"Total Tax","Total Pajak"
"Total Weight","Total Berat"
"Track Order","Lacak Pesanan"
"Track all shipment(s)","Lacak semua pengiriman"
"Track all shipments","Lacak semua pengiriman"
"Track this shipment","Lacak pengiriman ini"
"Track your order","Lacak pesanan Anda"
"Tracking","Melacak"
"Tracking Number","Nomor pelacakan"
"Tracking Number(s):","Nomor pelacakan:"
"Transaction ""%s"" was already processed.","Transaksi ""%s"" sudah di proses."
"Transaction ID","ID Transaksi"
"Transaction ID must not be empty.","ID transaksi tidak boleh kosong."
"Transaction ID: ""%s"".","ID transaksi: ""%s""."
"Transaction Type","Tipe transaksi"
"Transactions","Transaksi"
"Trial ","Masa "
"Trial Payment","Masa pembayaran"
"Trial Period","Masa Periode"
"Trial period payment","masa percobaan pembayaran"
"Type","Tpe"
"Unassign","Tidak menugaskan"
"Unhold","Melepaskan"
"Unhold action is not available.","Melepaskan tindakan tidak tersedia."
"Unhold order","Melepaskan pesanan"
"Unknown State","Negara tidak diketahui"
"Unknown Status","Status tidak diketahui"
"Unsupported transaction type ""%s"".","Tipe transaksi tidak didukung ""%s""."
"Update Changes","perubahan perbaruan"
"Update Items and Qty\'s","Perbaruan Barang dan Kuantitas"
"Update Qty\'s","Perbaruan kuantitas"
"Updated At","Diperbarui pada"
"Updated:","Perbaruan:"
"Use Aggregated Data (beta)","Gunakan data terkumpul (beta) "
"Use Order Status As Default","Gunakan Status pesanan"
"Validate Each Address Separately in Multi-address Checkout","Setiap Validasi Alamat terpisah pada checkout Multi-alamat "
"Value","Nilai"
"View","Tampilan"
"View All","Tampilkan semua"
"View Another Order","View Orde Lain"
"View Order","Lihat pesanan"
"Visible on Frontend","Terlihat pada Antarmuka"
"Void","Batal"
"Void invoice","Faktur Batal"
"Voided authorization.","Otorisasi dibatalkan."
"Website","Situs"
"Weight","Berat"
"Whether buyer can define the date when billing for the profile begins.","Apakah pembeli dapat menentukan kapan tanggal penagihan untuk profil dimulai ""."
"Width","Lebar"
"Wishlist","Daftar keinginan"
"Wrong billing agreement ID specified.","Salah penagihan kesepakatan ID tertentu."
"Wrong quote item id to update configuration.","Kutipan id barang salah untuk memperbarui konfigurasi ""."
"Wrong state: ""%s"".","Menyatakan salah: ""%s""."
"Yes","Ya"
"You can leave a box blank if you don\'t wish to add a gift message for whole order","Anda dapat meninggalkan sebuah kotak kosong  jika Anda tidak ingin/ingin menambahkan pesan hadiah untuk seluruh pesanan"
"You have placed no orders.","Anda telah menempatkan tidak ada pesanan ""."
"You will be redirected to the payment system website.","Anda akan diarahkan ke situs web sistem pembayaran ""."
"Your credit card will be charged for","Kartu kredit Anda akan dikenakan biaya untuk"
"ZIP/Post Code","ZIP/Kode Pos"
"Zip/Postal Code","Zip/Kode pos"
"cm","cm"
"in","in"
"kg","kg"
"lb","lb"
"the credit memo email is not sent","email memo kredit tidak dikirim "
"the credit memo email was sent","email memo kredit terkirim "
"the invoice email is not sent","email faktur tidak dikirim "
"the invoice email was sent","email faktur terkirim "
"the order confirmation email is not sent","email konfirmasi pesanan tidak dikirim "
"the order confirmation email was sent","Konfirmasi pengiriman pesanan terkirim"
"the shipment email is not sent","Email pengiriman tidak terkirim"
"the shipment email was sent","Email pengiriman telah dikirim"
