"On Mobile and IE8","On Mobile and IE8"
"Choose to operate","Choose to operate"
"Random Flat","Random Flat"
"Random Premium","Random Premium"
"Random Flat and Premium","Random Flat and Premium"
"Slide To Top","Slide To Top"
"Slide To Bottom","Slide To Bottom"
"Slide To Right","Slide To Right"
"Slide To Left","Slide To Left"
"Slide Horizontal (depending on Next/Previous)","Slide Horizontal (depending on Next/Previous)"
"Slide Vertical (depending on Next/Previous)","Slide Vertical (depending on Next/Previous)"
"Slide Boxes","Slide Boxes"
"Slide Slots Horizontal","Slide Slots Horizontal"
"Slide Slots Vertical","Slide Slots Vertical"
"No Transition","No Transition"
Fade,Fade
"Fade Boxes","Fade Boxes"
"Fade Slots Horizontal","Fade Slots Horizontal"
"Fade Slots Vertical","Fade Slots Vertical"
"Fade and Slide from Right","Fade and Slide from Right"
"Fade and Slide from Left","Fade and Slide from Left"
"Fade and Slide from Top","Fade and Slide from Top"
"Fade and Slide from Bottom","Fade and Slide from Bottom"
"Fade To Left and Fade From Right","Fade To Left and Fade From Right"
"Fade To Right and Fade From Left","Fade To Right and Fade From Left"
"Fade To Top and Fade From Bottom","Fade To Top and Fade From Bottom"
"Fade To Bottom and Fade From Top","Fade To Bottom and Fade From Top"
"Parallax to Right","Parallax to Right"
"Parallax to Left","Parallax to Left"
"Parallax to Top","Parallax to Top"
"Parallax to Bottom","Parallax to Bottom"
"Zoom Out and Fade From Right","Zoom Out and Fade From Right"
"Zoom Out and Fade From Left","Zoom Out and Fade From Left"
"Zoom Out and Fade From Top","Zoom Out and Fade From Top"
"Zoom Out and Fade From Bottom","Zoom Out and Fade From Bottom"
ZoomOut,ZoomOut
ZoomIn,ZoomIn
"Zoom Slots Horizontal","Zoom Slots Horizontal"
"Zoom Slots Vertical","Zoom Slots Vertical"
"Curtain from Left","Curtain from Left"
"Curtain from Right","Curtain from Right"
"Curtain from Middle","Curtain from Middle"
"3D Curtain Horizontal","3D Curtain Horizontal"
"3D Curtain Vertical","3D Curtain Vertical"
"Cube Vertical","Cube Vertical"
"Cube Horizontal","Cube Horizontal"
"In Cube Vertical","In Cube Vertical"
"In Cube Horizontal","In Cube Horizontal"
"TurnOff Horizontal","TurnOff Horizontal"
"TurnOff Vertical","TurnOff Vertical"
"Paper Cut","Paper Cut"
"Fly In","Fly In"
"The time one slide stays on the screen in Milliseconds","The time one slide stays on the screen in Milliseconds"
"Turn Shuffle Mode on and off! Will be randomized only once at the start.","Turn Shuffle Mode on and off! Will be randomized only once at the start."
"The lazy load means that the images will be loaded by demand, it speeds the loading of the slider.","The lazy load means that the images will be loaded by demand, it speeds the loading of the slider."
"This will enable the static layerss, giving you the option to have layers that stay on the slider on more then one slide","This will enable the static layerss, giving you the option to have layers that stay on the slider on more then one slide"
"Enabling this will move to the next slide if the Slider gets into focus if the user switched between tabs","Enabling this will move to the next slide if the Slider gets into focus if the user switched between tabs"
"Sets a delay before the Slider gets initialized","Sets a delay before the Slider gets initialized"
"On / Off to stop slider after some amount of loops / slides","On / Off to stop slider after some amount of loops / slides"
"Stop the slider after certain amount of loops. 0 related to the first loop.","Stop the slider after certain amount of loops. 0 related to the first loop."
"Stop the slider at the given slide","Stop the slider at the given slide"
"Show the top running progressbar","Show the top running progressbar"
"If only one Slide is in the Slider, you can choose wether the Slide should loop or if it should stop.","If only one Slide is in the Slider, you can choose wether the Slide should loop or if it should stop."
"The position of the slider on the page, (float:left, float:right, margin:0px auto;)","The position of the slider on the page, (float:left, float:right, margin:0px auto;)"
"The top margin of the slider wrapper div","The top margin of the slider wrapper div"
"The bottom margin of the slider wrapper div","The bottom margin of the slider wrapper div"
"The left margin of the slider wrapper div","The left margin of the slider wrapper div"
"The right margin of the slider wrapper div","The right margin of the slider wrapper div"
"The Shadow display underneath the banner. The shadow apply to fixed and responsive modes only, the full width slider don't have a shadow.","The Shadow display underneath the banner. The shadow apply to fixed and responsive modes only, the full width slider don't have a shadow."
"The wrapper div padding, if it has value, then together with background color it it will make border around the slider.","The wrapper div padding, if it has value, then together with background color it it will make border around the slider."
"Slider wrapper div background color, for transparent slider, leave empty.","Slider wrapper div background color, for transparent slider, leave empty."
"Show a dotted overlay on the whole slider, choose width of dots","Show a dotted overlay on the whole slider, choose width of dots"
"yes / no to put background image to the main slider wrapper.","yes / no to put background image to the main slider wrapper."
"The background image that will be on the slider wrapper. Will be shown at slider preloading.","The background image that will be on the slider wrapper. Will be shown at slider preloading."
"How the background will be fitted into the Slider","How the background will be fitted into the Slider"
"How the background will be repeated into the Slider","How the background will be repeated into the Slider"
"How the background will be positioned into the Slider","How the background will be positioned into the Slider"
"Stop the Timer when hovering the slider","Stop the Timer when hovering the slider"
"Allow/disallow to navigate the slider with keyboard","Allow/disallow to navigate the slider with keyboard"
"Look of the navigation bullets  ** If you choose navbar, we recommend to choose Navigation Arrows to nexttobullets","Look of the navigation bullets  ** If you choose navbar, we recommend to choose Navigation Arrows to nexttobullets"
"Display type of the navigation bar (Default:none","Display type of the navigation bar (Default:none"
"Display position of the Navigation Arrows (** By navigation Type Thumb arrows always centered or none visible)","Display position of the Navigation Arrows (** By navigation Type Thumb arrows always centered or none visible)"
"Always show the navigation and the thumbnails.","Always show the navigation and the thumbnails."
"Time after that the Navigation and the Thumbs will be hidden(Default: 200 ms)","Time after that the Navigation and the Thumbs will be hidden(Default: 200 ms)"
"Horizontal Align of Bullets / Thumbnails","Horizontal Align of Bullets / Thumbnails"
"Vertical Align of Bullets / Thumbnails","Vertical Align of Bullets / Thumbnails"
"Offset from current Horizontal position of Bullets / Thumbnails negative and positive direction","Offset from current Horizontal position of Bullets / Thumbnails negative and positive direction"
"Offset from current Vertical  position of Bullets / Thumbnails negative and positive direction","Offset from current Vertical  position of Bullets / Thumbnails negative and positive direction"
"Horizontal Align of left Arrow (only if arrow is not next to bullets)","Horizontal Align of left Arrow (only if arrow is not next to bullets)"
"Vertical Align of left Arrow (only if arrow is not next to bullets)","Vertical Align of left Arrow (only if arrow is not next to bullets)"
"Offset from current Horizontal position of of left Arrow  negative and positive direction","Offset from current Horizontal position of of left Arrow  negative and positive direction"
"Offset from current Vertical position of of left Arrow negative and positive direction","Offset from current Vertical position of of left Arrow negative and positive direction"
"Horizontal Align of right Arrow (only if arrow is not next to bullets)","Horizontal Align of right Arrow (only if arrow is not next to bullets)"
"Vertical Align of right Arrow (only if arrow is not next to bullets)","Vertical Align of right Arrow (only if arrow is not next to bullets)"
"Offset from current Horizontal position of of right Arrow negative and positive direction","Offset from current Horizontal position of of right Arrow negative and positive direction"
"Offset from current Vertical position of of right Arrow negative and positive direction","Offset from current Vertical position of of right Arrow negative and positive direction"
"The basic Width of one Thumbnail (only if thumb is selected)","The basic Width of one Thumbnail (only if thumb is selected)"
"the basic Height of one Thumbnail (only if thumb is selected)","the basic Height of one Thumbnail (only if thumb is selected)"
"the amount of the Thumbs visible same time (only if thumb is selected)","the amount of the Thumbs visible same time (only if thumb is selected)"
"Select a Spinner for your Slider","Select a Spinner for your Slider"
"The Color the Spinner will be shown in","The Color the Spinner will be shown in"
"Enabling this, will give you new options in the slides to create a unique parallax effect","Enabling this, will give you new options in the slides to create a unique parallax effect"
"If set to on, parallax will be disabled on mobile devices to save performance","If set to on, parallax will be disabled on mobile devices to save performance"
"Defines on what input type the parallax should react to","Defines on what input type the parallax should react to"
"Setting this to on will freeze the background so that it is not affected by the parallax effect","Setting this to on will freeze the background so that it is not affected by the parallax effect"
"Defines a level that can be used in Slide Editor for this Slider","Defines a level that can be used in Slide Editor for this Slider"
"Enable Swipe Function on touch devices","Enable Swipe Function on touch devices"
"Defines the sensibility of gestures. Smaller values mean a higher sensibility","Defines the sensibility of gestures. Smaller values mean a higher sensibility"
"Defines how many fingers are needed minimum for swiping","Defines how many fingers are needed minimum for swiping"
"Scroll below slider on vertical swipe","Scroll below slider on vertical swipe"
"If this is enabled, the slider will not be loaded on mobile devices.","If this is enabled, the slider will not be loaded on mobile devices."
"This will disable KenBurns on mobile devices to save performance","This will disable KenBurns on mobile devices to save performance"
"Hide the slider under some slider width. Works only in Responsive Style. Not available for Fullwidth.","Hide the slider under some slider width. Works only in Responsive Style. Not available for Fullwidth."
"Hide some defined layers in the layer properties under some slider width.","Hide some defined layers in the layer properties under some slider width."
"Hide all layers under some slider width","Hide all layers under some slider width"
"Show/Hide the Navigation Arrows on Mobile Devices","Show/Hide the Navigation Arrows on Mobile Devices"
"Show/Hide the Navigation Bullets on Mobile Devices","Show/Hide the Navigation Bullets on Mobile Devices"
"Show/Hide the Thumbnails on Mobile Devices","Show/Hide the Thumbnails on Mobile Devices"
"Hide the Thumbnails on Mobile Devices under some slider width","Hide the Thumbnails on Mobile Devices under some slider width"
"Time after that the Navigation and the Thumbs will be hidden on mobile devices(Default: 1500 ms)","Time after that the Navigation and the Thumbs will be hidden on mobile devices(Default: 1500 ms)"
"Change it if you want to start from a different slide then 1","Change it if you want to start from a different slide then 1"
"If active, it will overwrite the first slide transition. Use it when you want a special transition for the first slide only.","If active, it will overwrite the first slide transition. Use it when you want a special transition for the first slide only."
"First slide transition type","First slide transition type"
"First slide transition duration (Default:300, min: 100 max 2000)","First slide transition duration (Default:300, min: 100 max 2000)"
"The number of slots or boxes the slide is divided into. If you use boxfade, over 7 slots can be juggy","The number of slots or boxes the slide is divided into. If you use boxfade, over 7 slots can be juggy"
"Simplyfies the Slider on IOS4 and IE8","Simplyfies the Slider on IOS4 and IE8"
"Disables the Slider on the setting you make and shows an alternative image instead","Disables the Slider on the setting you make and shows an alternative image instead"
"The image that will used as the alternative to the Slider","The image that will used as the alternative to the Slider"
"Resets all Slide Transitions of this Slider to your desired type (if empty, no changes will be made)","Resets all Slide Transitions of this Slider to your desired type (if empty, no changes will be made)"
"Reset all transition durations to choosen number (Default:300, min: 100 max 2000, if 0, no changes will be made)","Reset all transition durations to choosen number (Default:300, min: 100 max 2000, if 0, no changes will be made)"
